time,latitude,longitude,depth,magnitude
2024-12-23T17:57:25.649Z,19.555700000000002,95.061300000000003,85.382999999999996,4.9000000000000004
2024-12-20T15:42:43.959Z,10.805099999999999,95.522099999999995,10,4.5
2024-12-11T01:26:00.061Z,23.5806,94.644499999999994,107.502,4.5999999999999996
2024-12-01T07:57:44.830Z,18.434699999999999,95.191900000000004,80.697000000000003,4.5999999999999996
2024-11-26T08:03:26.083Z,24.847999999999999,96.106499999999997,10,4.9000000000000004
2024-11-20T04:21:33.100Z,12.476800000000001,93.133600000000001,74.037000000000006,4.7000000000000002
2024-11-14T09:37:05.117Z,11.980399999999999,92.830100000000002,56.210000000000001,4.5999999999999996
2024-10-28T13:08:36.561Z,27.8841,94.016300000000001,10,4.7000000000000002
2024-10-20T10:00:01.194Z,13.8634,92.842500000000001,17.640999999999998,4.7000000000000002
2024-10-11T04:40:54.951Z,22.950500000000002,95.941100000000006,10,5
2024-10-05T15:41:51.486Z,23.129799999999999,94.308999999999997,46.447000000000003,4.5
2024-09-24T10:37:50.107Z,21.123999999999999,94.995599999999996,128.81399999999999,4.5
2024-09-24T09:24:24.060Z,12.615399999999999,93.559200000000004,86.075999999999993,4.5999999999999996
2024-09-13T09:22:52.460Z,11.690300000000001,95.003100000000003,10,4.7000000000000002
2024-08-25T09:21:25.503Z,10.204499999999999,93.822100000000006,10,4.7000000000000002
2024-08-21T16:45:24.944Z,13.320600000000001,93.121600000000001,27.18,4.5
2024-08-20T15:04:38.606Z,22.744900000000001,101.1232,13.156000000000001,4.7000000000000002
2024-08-19T00:44:51.858Z,25.108899999999998,96.411500000000004,10,4.5
2024-07-30T01:33:35.216Z,13.205399999999999,93.546099999999996,47.094000000000001,4.5
2024-07-28T10:11:03.470Z,21.319600000000001,93.896100000000004,67.884,4.7999999999999998
2024-07-03T15:13:23.196Z,19.108499999999999,95.8613,10,4.5
2024-06-28T17:16:45.100Z,10.1256,93.676500000000004,10,5
2024-06-26T13:39:33.305Z,24.3949,93.804100000000005,57.576999999999998,4.5999999999999996
2024-06-26T08:36:14.541Z,27.015699999999999,100.8211,10,4.7000000000000002
2024-06-26T08:19:08.140Z,26.851400000000002,100.8523,10,4.7999999999999998
2024-06-26T00:56:22.555Z,10.233700000000001,93.887500000000003,10,4.5
2024-06-03T13:21:04.048Z,17.418299999999999,94.667100000000005,21.731000000000002,4.5
2024-06-02T08:44:59.515Z,22.8369,94.571399999999997,106.754,4.7999999999999998
2024-05-29T13:13:27.000Z,23.527000000000001,94.662300000000002,97.552000000000007,5.4000000000000004
2024-05-27T10:39:17.621Z,28.206499999999998,100.64619999999999,10,4.5
2024-05-27T10:37:11.374Z,28.128900000000002,100.5735,10,4.7999999999999998
2024-05-27T08:25:36.603Z,28.1464,100.523,10,4.7000000000000002
2024-05-27T03:07:11.247Z,28.231999999999999,100.6748,10,5.0999999999999996
2024-04-29T19:08:28.046Z,17.377199999999998,94.230400000000003,10,4.7999999999999998
2024-04-28T20:45:38.172Z,25.522200000000002,96.647099999999995,10,4.5999999999999996
2024-04-16T23:01:24.137Z,11.381500000000001,92.959900000000005,57.531999999999996,5
2024-04-09T14:07:05.932Z,28.048999999999999,100.2389,30.530000000000001,5
2024-04-05T12:45:38.655Z,26.4924,96.913899999999998,69.135999999999996,5.7000000000000002
2024-03-14T06:13:01.910Z,11.2699,95.132599999999996,10,4.7999999999999998
2024-03-07T15:47:41.746Z,16.405200000000001,94.663899999999998,33.759,4.5999999999999996
2024-02-21T07:36:04.824Z,22.517399999999999,93.986800000000002,71.012,4.9000000000000004
2024-02-17T03:55:23.179Z,22.922699999999999,93.780299999999997,72.977000000000004,4.5999999999999996
2024-02-11T20:48:49.942Z,21.520600000000002,94.080500000000001,72.436000000000007,4.9000000000000004
2024-02-04T22:43:12.502Z,12.063800000000001,93.603700000000003,123.19499999999999,4.7000000000000002
2024-02-02T19:27:58.362Z,24.368500000000001,94.601900000000001,99.290999999999997,4.5
2024-01-23T13:07:54.804Z,9.5147999999999993,93.957899999999995,10,4.5
2024-01-12T15:24:28.521Z,20.745000000000001,93.690700000000007,49.463999999999999,4.5
2024-01-10T02:23:44.173Z,11.7494,93.240099999999998,85.164000000000001,4.5
2024-01-08T05:05:30.301Z,11.7568,92.6708,35.310000000000002,4.5999999999999996
2024-01-01T21:45:52.330Z,26.0489,95.4358,82.849999999999994,4.5
2023-12-29T16:31:16.478Z,25.091100000000001,96.523499999999999,10,5
2023-12-19T12:14:23.981Z,18.111000000000001,95.976200000000006,10,4.5
2023-12-01T17:36:34.052Z,24.261500000000002,98.147599999999997,10,5
2023-11-30T13:42:32.361Z,25.000499999999999,95.543599999999998,166.34,4.5999999999999996
2023-11-29T08:12:24.794Z,12.1737,95.2346,10,4.7999999999999998
2023-11-28T12:11:50.049Z,25.184899999999999,95.421899999999994,10,4.5999999999999996
2023-11-26T19:24:22.473Z,12.6576,95.278700000000001,10,4.5
2023-11-20T08:17:56.844Z,27.257000000000001,96.995000000000005,10,4.7000000000000002
2023-11-17T06:02:20.752Z,21.148800000000001,99.355599999999995,10,4.5
2023-11-17T01:37:11.547Z,21.216999999999999,99.330399999999997,15.733000000000001,5.7000000000000002
2023-11-08T23:21:32.691Z,13.473599999999999,92.909000000000006,18.382999999999999,4.5
2023-11-01T12:51:15.409Z,10.9291,93.063000000000002,93.275000000000006,4.9000000000000004
2023-10-27T23:23:47.733Z,26.248100000000001,95.508700000000005,79.962000000000003,4.7999999999999998
2023-09-23T14:24:34.421Z,17.1447,96.100399999999993,10,4.7999999999999998
2023-09-11T17:32:00.809Z,24.3645,94.851100000000002,110.242,5
2023-09-09T10:18:30.146Z,24.6464,92.784899999999993,47.764000000000003,4.7999999999999998
2023-08-21T10:42:06.204Z,20.620699999999999,94.4893,81.736999999999995,4.5
2023-08-20T07:42:43.181Z,20.636399999999998,94.404300000000006,61.128,4.7000000000000002
2023-08-19T15:20:35.313Z,26.349900000000002,92.844999999999999,35,4.7999999999999998
2023-08-18T06:37:33.342Z,9.5714000000000006,93.935900000000004,10,4.7000000000000002
2023-08-14T14:49:48.667Z,24.979600000000001,92.248099999999994,36.648000000000003,5.2999999999999998
2023-08-10T21:25:57.660Z,9.5520999999999994,93.837199999999996,10,4.5
2023-08-02T01:07:17.066Z,9.5162999999999993,94.069500000000005,10,5.2000000000000002
2023-07-28T19:23:46.487Z,10.536799999999999,93.541799999999995,88.891000000000005,5.9000000000000004
2023-07-23T06:47:32.209Z,18.562000000000001,93.614199999999997,10,4.5999999999999996
2023-07-13T05:02:32.249Z,13.792,94.109200000000001,39.377000000000002,4.5
2023-07-04T07:25:32.260Z,26.5274,96.3583,89.641999999999996,4.5999999999999996
2023-06-30T16:46:53.102Z,21.0899,99.528499999999994,10,4.5
2023-06-26T12:52:59.977Z,13.7408,92.723500000000001,10,4.7000000000000002
2023-06-22T00:12:56.808Z,15.437799999999999,96.262200000000007,13.561,4.9000000000000004
2023-06-21T02:47:18.225Z,15.4201,96.154899999999998,10,4.5999999999999996
2023-06-19T11:36:50.653Z,15.4018,96.284899999999993,10,4.7000000000000002
2023-06-19T04:13:49.633Z,15.234999999999999,96.215199999999996,10,4.5999999999999996
2023-06-19T01:40:24.074Z,15.2546,96.289500000000004,13.518000000000001,5.5999999999999996
2023-06-07T09:53:50.779Z,16.886099999999999,95.546199999999999,10,4.7999999999999998
2023-06-05T02:09:45.778Z,12.8765,95.475099999999998,10,4.5999999999999996
2023-05-31T11:20:14.013Z,25.1051,96.231499999999997,10,5.9000000000000004
2023-05-29T02:33:31.480Z,26.758700000000001,92.448499999999996,10,4.9000000000000004
2023-05-29T02:18:17.682Z,13.407,94.148499999999999,10,4.5999999999999996
2023-05-27T21:36:33.057Z,27.0688,92.679699999999997,10,4.5
2023-05-22T02:45:35.828Z,26.8674,97.022999999999996,10,5
2023-05-11T20:44:56.551Z,21.6539,93.137600000000006,51.122999999999998,4.5
2023-05-03T23:48:53.606Z,27.324400000000001,97.031800000000004,10,4.5999999999999996
2023-05-02T15:38:19.810Z,25.427499999999998,99.356399999999994,10,4.5999999999999996
2023-05-02T15:27:23.366Z,25.4011,99.269199999999998,10,5.2999999999999998
2023-04-30T06:56:56.920Z,23.0061,94.351100000000002,94.415000000000006,4.5999999999999996
2023-04-10T00:46:37.010Z,22.994299999999999,94.837599999999995,141.24100000000001,4.5999999999999996
2023-03-12T11:43:43.297Z,24.276,94.715100000000007,113.11,4.5999999999999996
2023-03-07T11:11:46.454Z,13.307700000000001,92.429100000000005,10,4.9000000000000004
2023-03-02T15:04:26.543Z,16.172599999999999,93.346100000000007,10,4.5
2023-01-31T04:49:06.032Z,24.586600000000001,94.459000000000003,69.006,4.5999999999999996
2023-01-30T18:45:37.506Z,12.1363,93.587299999999999,107.401,5
2023-01-23T13:42:02.771Z,24.883600000000001,93.078999999999994,10,5.0999999999999996
2023-01-19T11:34:03.747Z,10.0936,93.584699999999998,10,4.7999999999999998
2023-01-10T01:42:57.492Z,26.704999999999998,96.557599999999994,10,4.5999999999999996
2023-01-05T05:51:24.614Z,24.1249,95.8673,10.750999999999999,4.5
2023-01-01T05:27:09.979Z,17.453499999999998,93.424800000000005,39.850000000000001,4.7000000000000002
2022-12-28T04:18:04.774Z,23.216100000000001,94.140000000000001,51.119,4.5
2022-12-19T17:31:17.786Z,20.074400000000001,95.9786,10,4.5
2022-12-16T07:58:32.398Z,21.821100000000001,95.890500000000003,23.981999999999999,4.5999999999999996
2022-12-14T20:46:31.402Z,21.857299999999999,95.877799999999993,10,4.7999999999999998
2022-12-12T07:18:46.401Z,12.736000000000001,93.632999999999996,85.927000000000007,4.5
2022-12-09T15:40:44.925Z,26.025400000000001,95.393100000000004,99.201999999999998,4.5
2022-11-10T05:01:05.611Z,28.383500000000002,94.411799999999999,15,5.5
2022-11-08T06:27:02.122Z,23.064900000000002,94.512200000000007,105.393,4.7000000000000002
2022-11-01T13:09:49.581Z,19.684799999999999,94.559700000000007,68.260000000000005,4.5999999999999996
2022-10-31T00:45:56.922Z,26.6099,96.520499999999998,10,4.5999999999999996
2022-10-30T23:02:28.181Z,13.541399999999999,94.271199999999993,10,4.5
2022-10-21T16:00:43.782Z,24.189399999999999,94.608599999999996,89.760999999999996,4.5
2022-10-20T06:46:55.511Z,11.5884,93.151799999999994,90.085999999999999,5.0999999999999996
2022-10-16T00:52:13.602Z,22.875499999999999,95.927199999999999,10,4.5999999999999996
2022-10-11T17:32:44.540Z,21.117599999999999,99.896900000000002,6.2370000000000001,4.5999999999999996
2022-09-30T02:23:15.751Z,24.782299999999999,94.925600000000003,10,4.5999999999999996
2022-09-29T22:22:36.730Z,23.100200000000001,94.896799999999999,150,5.5999999999999996
2022-09-28T12:13:36.124Z,14.483700000000001,92.947900000000004,10,4.5999999999999996
2022-09-18T21:34:13.981Z,21.3093,94.830100000000002,128.05099999999999,4.5
2022-09-02T07:13:05.499Z,13.9359,93.636700000000005,55.814,5
2022-08-28T03:16:16.963Z,10.392300000000001,93.8489,10,4.5999999999999996
2022-08-26T04:52:25.244Z,25.009899999999998,95.233800000000002,91.384,4.5999999999999996
2022-08-24T21:48:11.227Z,23.7516,94.548199999999994,96.150000000000006,5
2022-08-07T15:44:30.673Z,10.285600000000001,93.830600000000004,10.349,4.5999999999999996
2022-08-01T16:03:50.639Z,21.184699999999999,99.891800000000003,10,4.5
2022-07-29T09:58:46.530Z,21.039300000000001,99.921199999999999,10,4.7999999999999998
2022-07-26T15:13:43.440Z,23.569299999999998,93.270899999999997,42.700000000000003,4.5999999999999996
2022-07-24T13:11:14.636Z,21.152699999999999,99.998000000000005,10,4.5999999999999996
2022-07-21T22:22:11.413Z,21.143999999999998,99.900400000000005,10,4.9000000000000004
2022-07-21T17:07:25.226Z,21.150400000000001,99.877700000000004,5,5.9000000000000004
2022-07-21T16:40:09.562Z,21.102399999999999,99.862399999999994,10,4.9000000000000004
2022-07-16T18:12:48.028Z,24.188300000000002,94.448099999999997,76.459000000000003,4.5
2022-07-08T21:34:33.544Z,10.3187,94.164900000000003,10,4.5
2022-07-08T21:04:40.152Z,10.4818,94.188500000000005,10,5.2000000000000002
2022-07-08T19:16:14.912Z,10.4109,94.229600000000005,10,4.7999999999999998
2022-07-08T19:15:46.921Z,10.360200000000001,94.182699999999997,10,4.5
2022-07-07T21:01:15.773Z,18.639399999999998,96.781999999999996,10,4.5999999999999996
2022-07-06T19:51:51.066Z,10.3391,94.249399999999994,10,4.5999999999999996
2022-07-06T18:31:23.829Z,10.417400000000001,94.112899999999996,10,4.5
2022-07-06T17:52:00.412Z,10.4009,94.381600000000006,10,4.5
2022-07-06T15:16:27.036Z,10.387700000000001,94.0749,10,4.5
2022-07-06T08:01:06.482Z,10.368,94.218100000000007,10,4.9000000000000004
2022-07-06T00:26:14.626Z,10.4628,94.103399999999993,10,4.9000000000000004
2022-07-05T14:50:19.975Z,10.553000000000001,94.161900000000003,10,4.9000000000000004
2022-07-05T09:44:02.616Z,10.299200000000001,94.332400000000007,10,4.7000000000000002
2022-07-05T07:48:33.145Z,10.2608,94.156199999999998,10,4.7999999999999998
2022-07-05T06:06:13.690Z,10.2666,94.283299999999997,10,5
2022-07-05T02:34:57.675Z,10.328799999999999,94.059799999999996,10,4.9000000000000004
2022-07-05T00:26:56.477Z,10.3277,94.253399999999999,10,5.4000000000000004
2022-07-05T00:10:04.562Z,10.277799999999999,93.842100000000002,10,4.5
2022-07-04T23:38:46.553Z,10.4198,94.074299999999994,10,4.5
2022-07-04T23:15:13.225Z,10.232900000000001,94.238200000000006,10,4.5999999999999996
2022-07-04T21:24:41.456Z,10.3032,94.140799999999999,10,4.9000000000000004
2022-07-04T21:03:56.176Z,10.352600000000001,94.248099999999994,10,4.9000000000000004
2022-07-04T20:43:48.593Z,10.420400000000001,94.264899999999997,10,4.9000000000000004
2022-07-04T20:18:13.150Z,10.554500000000001,94.179500000000004,10,4.9000000000000004
2022-07-04T20:02:48.649Z,10.2384,94.002399999999994,10,4.5
2022-07-04T20:00:39.497Z,10.464600000000001,94.460499999999996,10,4.5999999999999996
2022-07-04T19:36:57.000Z,10.2638,93.922399999999996,10,5
2022-07-04T19:16:36.014Z,10.3725,93.686599999999999,10,4.5999999999999996
2022-07-04T18:07:44.228Z,10.4137,94.228700000000003,10,4.7000000000000002
2022-07-04T18:04:26.023Z,10.242900000000001,94.102699999999999,10,4.7999999999999998
2022-07-04T17:31:21.363Z,10.430400000000001,94.250399999999999,10,4.9000000000000004
2022-07-04T14:19:39.150Z,9.9626999999999999,94.136300000000006,10,4.5
2022-07-04T14:16:07.734Z,10.347899999999999,94.010900000000007,10,4.5
2022-07-04T12:51:33.584Z,10.2341,94.2256,10,4.5
2022-07-04T12:20:35.476Z,10.1412,94.232500000000002,10,4.5999999999999996
2022-07-04T11:48:11.309Z,10.394399999999999,94.2851,10,5
2022-07-04T10:09:05.632Z,10.4709,94.182199999999995,10,4.5
2022-07-04T09:55:18.979Z,10.3591,94.196399999999997,10,5
2022-07-04T09:46:49.717Z,10.4254,94.234200000000001,10,4.5
2022-07-04T09:32:33.341Z,10.3642,94.174400000000006,10,4.7000000000000002
2022-07-04T09:07:03.697Z,10.3072,94.143699999999995,10,5
2022-07-04T08:36:19.007Z,10.4305,94.141300000000001,10,5.0999999999999996
2022-07-04T08:31:12.958Z,10.312900000000001,94.103499999999997,10,4.5
2022-07-04T08:02:38.928Z,10.318099999999999,94.033000000000001,10,4.7999999999999998
2022-07-04T05:35:51.743Z,10.3658,94.074200000000005,10,4.7000000000000002
2022-07-03T02:26:12.521Z,19.563600000000001,94.860500000000002,10,5.0999999999999996
2022-06-29T18:54:43.331Z,21.131900000000002,99.891099999999994,10,4.7000000000000002
2022-06-29T18:01:58.223Z,23.229700000000001,94.501800000000003,95.510000000000005,4.5999999999999996
2022-06-01T16:43:15.623Z,17.447600000000001,94.250299999999996,26,5.2000000000000002
2022-05-27T02:20:15.367Z,12.9434,93.454800000000006,77.170000000000002,4.5
2022-05-21T03:14:07.365Z,22.833600000000001,93.489099999999993,47.200000000000003,4.5
2022-05-09T22:08:05.153Z,10.179,93.841300000000004,10,4.5999999999999996
2022-05-09T22:06:30.273Z,9.7019000000000002,93.498000000000005,10,4.5
2022-05-05T21:10:39.270Z,26.067399999999999,99.987399999999994,10,4.5
2022-05-04T20:36:17.083Z,10.3401,92.4602,30.510000000000002,4.5999999999999996
2022-05-01T15:15:39.093Z,22.6784,94.256100000000004,90.810000000000002,5
2022-04-30T17:34:05.382Z,13.167199999999999,93.037800000000004,42.039999999999999,4.5
2022-04-29T17:23:51.985Z,27.895199999999999,100.6915,10,4.5999999999999996
2022-04-22T03:51:27.747Z,13.9992,92.951099999999997,10,4.9000000000000004
2022-04-16T16:18:40.213Z,27.964300000000001,100.88720000000001,10,4.5999999999999996
2022-04-16T00:32:18.081Z,27.940000000000001,100.6023,10,4.7000000000000002
2022-03-28T21:22:33.266Z,14.626899999999999,93.022900000000007,10,4.7000000000000002
2022-03-21T06:36:03.776Z,24.194400000000002,94.486500000000007,82.379999999999995,4.5
2022-03-13T01:11:03.000Z,22.730699999999999,94.541200000000003,101.22,4.5
2022-02-21T15:23:43.852Z,22.680099999999999,93.397599999999997,48.710000000000001,4.5999999999999996
2022-02-11T19:16:50.015Z,26.0883,96.495099999999994,10,4.7999999999999998
2022-02-08T07:49:43.255Z,10.7745,92.8626,33.090000000000003,4.5
2022-01-21T10:12:31.865Z,23.0871,93.8172,58.960000000000001,5.4000000000000004
2022-01-18T02:22:15.803Z,24.036100000000001,93.519599999999997,60.789999999999999,4.5
2022-01-16T21:09:22.262Z,25.2468,93.869500000000002,10,4.5999999999999996
2022-01-15T11:19:44.531Z,27.130199999999999,100.2948,10,4.5999999999999996
2022-01-12T20:46:57.971Z,25.219999999999999,94.107699999999994,13.279999999999999,4.5
2022-01-12T06:17:33.221Z,23.1568,94.6845,98.810000000000002,4.5999999999999996
2022-01-05T09:52:52.015Z,27.852699999999999,100.58759999999999,10,4.7000000000000002
2022-01-04T15:02:42.007Z,11.9077,93.606099999999998,131.59999999999999,4.5999999999999996
2022-01-04T01:14:27.164Z,13.071099999999999,93.023700000000005,35,4.7000000000000002
2022-01-02T07:02:13.733Z,27.799800000000001,100.7176,35.68,5.4000000000000004
2021-12-29T00:01:00.663Z,9.8600999999999992,93.435400000000001,92.370000000000005,5
2021-12-27T20:13:18.353Z,22.933700000000002,94.165300000000002,40.409999999999997,4.7000000000000002
2021-12-21T21:08:33.831Z,10.299300000000001,94.041600000000003,10,5
2021-12-21T05:04:14.782Z,27.6752,96.985299999999995,43.609999999999999,4.5
2021-12-19T03:19:46.151Z,13.735799999999999,92.749499999999998,10,5.0999999999999996
2021-12-16T20:13:20.741Z,23.134599999999999,93.877499999999998,65.950000000000003,4.5
2021-12-12T12:08:25.375Z,23.664300000000001,94.746700000000004,119.01000000000001,4.5
2021-12-06T00:25:39.792Z,23.441400000000002,96.108900000000006,10,5
2021-11-28T01:32:51.010Z,27.0398,96.302499999999995,10,4.5999999999999996
2021-11-25T23:45:41.752Z,22.8232,93.506100000000004,43,6.2000000000000002
2021-11-20T11:12:18.811Z,24.637,95.119600000000005,128.94999999999999,4.5999999999999996
2021-11-14T10:30:11.352Z,15.9095,93.006699999999995,10,4.7999999999999998
2021-11-08T02:18:33.714Z,24.706800000000001,95.171400000000006,120.86,4.5
2021-11-07T23:58:24.676Z,9.8651,93.673500000000004,10,4.9000000000000004
2021-11-02T13:29:31.927Z,26.645299999999999,96.798599999999993,10,4.7999999999999998
2021-10-19T00:44:09.237Z,22.525700000000001,92.790599999999998,35,4.7999999999999998
2021-10-07T18:28:03.669Z,22.3124,94.767600000000002,110,5.5
2021-10-05T01:12:16.228Z,13.763400000000001,93.720600000000005,62.810000000000002,4.9000000000000004
2021-09-21T18:14:55.220Z,9.7591999999999999,93.6952,32.780000000000001,4.7000000000000002
2021-09-19T19:24:04.697Z,25.2256,94.880300000000005,80.049999999999997,5
2021-09-15T13:29:41.879Z,23.459900000000001,93.404200000000003,10,4.5999999999999996
2021-09-13T16:30:44.158Z,12.8565,95.721999999999994,10,4.5
2021-09-11T03:20:17.235Z,14.1061,92.989599999999996,10,5.2000000000000002
2021-09-09T03:52:36.295Z,10.3157,93.728999999999999,10,4.5
2021-09-09T03:44:28.824Z,10.263,93.727999999999994,10,4.7999999999999998
2021-09-09T03:02:19.261Z,10.1311,93.801500000000004,10,4.7000000000000002
2021-09-04T12:05:15.767Z,26.511500000000002,96.558700000000002,97.980000000000004,4.5
2021-08-30T18:54:41.219Z,10.1828,93.678100000000001,10,4.5999999999999996
2021-08-24T02:15:10.282Z,25.094000000000001,96.256100000000004,10,4.5999999999999996
2021-08-22T12:22:03.864Z,22.264399999999998,94.670199999999994,121.52,4.5999999999999996
2021-08-20T00:27:34.875Z,14.0695,92.841899999999995,10,4.5999999999999996
2021-08-17T15:32:24.925Z,24.6509,94.451899999999995,63.329999999999998,4.9000000000000004
2021-08-14T19:50:17.185Z,12.3093,95.037999999999997,10,4.7000000000000002
2021-08-10T03:18:12.096Z,22.453499999999998,95.9084,10,4.7999999999999998
2021-08-06T20:16:07.390Z,21.409500000000001,94.737700000000004,110.48,4.5
2021-07-29T08:39:27.722Z,22.863800000000001,95.996700000000004,10,5.5
2021-07-26T05:03:30.783Z,24.5824,94.442099999999996,66.819999999999993,4.9000000000000004
2021-07-14T20:34:51.343Z,23.527200000000001,94.756699999999995,102.41,4.5
2021-07-13T23:40:50.917Z,22.444500000000001,94.212299999999999,41.950000000000003,4.5
2021-07-12T20:14:51.023Z,13.6942,92.744900000000001,24.670000000000002,4.5999999999999996
2021-07-09T00:26:26.477Z,25.031099999999999,95.227400000000003,102.19,4.5999999999999996
2021-07-07T06:43:49.878Z,19.680499999999999,101.16370000000001,10,4.7000000000000002
2021-07-04T16:57:10.269Z,26.608000000000001,96.539699999999996,10,4.5999999999999996
2021-06-22T16:44:36.534Z,28.0137,92.209699999999998,65.760000000000005,4.5999999999999996
2021-06-18T19:37:32.258Z,26.735700000000001,92.458299999999994,42.090000000000003,4.5
2021-06-18T11:42:45.117Z,12.9872,92.350399999999993,10,4.5999999999999996
2021-06-17T20:34:41.304Z,26.677600000000002,92.394800000000004,43.649999999999999,4.5
2021-06-15T14:46:08.092Z,26.6187,97.085400000000007,36.119999999999997,4.7999999999999998
2021-06-12T10:00:48.450Z,24.959700000000002,97.886099999999999,10,4.9000000000000004
2021-06-01T01:09:21.812Z,12.806100000000001,93.309600000000003,49.57,4.5
2021-05-28T16:51:21.738Z,22.594899999999999,94.717100000000002,113.94,4.5
2021-05-25T14:14:37.433Z,13.2087,92.843699999999998,10,4.5
