magnitude,depth,longitude,latitude
4.0999999999999996,25.809999999999999,87.934600000000003,29.637899999999998
4.2000000000000002,39.310000000000002,85.763099999999994,28.210000000000001
4.5,10.23,84.927700000000002,27.944800000000001
4.5,15.99,84.563900000000004,28.054500000000001
4,10,85.519099999999995,27.957999999999998
4.4000000000000004,22.109999999999999,85.363100000000003,27.860800000000001
4,10,87.352800000000002,28.281700000000001
4.5,6.9900000000000002,87.506699999999995,28.476700000000001
4,10.369999999999999,87.222700000000003,28.245699999999999
5.4000000000000004,9.3599999999999994,87.532600000000002,28.453800000000001
5.0999999999999996,4.4400000000000004,87.479600000000005,28.5654
4,10,87.355400000000003,28.385400000000001
4.2999999999999998,11.050000000000001,87.585300000000004,28.559899999999999
4.2000000000000002,10,87.490300000000005,28.4178
4.2999999999999998,10,85.089600000000004,27.704000000000001
4,10,87.482100000000003,28.455500000000001
4.5999999999999996,10,85.423699999999997,28.009699999999999
4.0999999999999996,10,84.492500000000007,27.933900000000001
4.7000000000000002,10,87.470399999999998,28.7638
4.5999999999999996,9.0299999999999994,81.130600000000001,29.555299999999999
4.4000000000000004,10,81.098399999999998,29.5139
4.2999999999999998,35,82.848799999999997,30.357099999999999
4.9000000000000004,35,82.675299999999993,30.2163
4.2000000000000002,25.199999999999999,85.474599999999995,27.819600000000001
4,10,85.9666,28.350000000000001
5.4000000000000004,10,86.531899999999993,27.801500000000001
5.2000000000000002,31.960000000000001,80.632099999999994,29.978999999999999
4.7000000000000002,10,83.730900000000005,30.494599999999998
4.7000000000000002,10,83.501900000000006,30.210699999999999
4.7000000000000002,11.23,86.078900000000004,27.425899999999999
4.5999999999999996,20.280000000000001,85.931899999999999,27.3706
4.2999999999999998,18.73,81.303399999999996,29.683599999999998
4.4000000000000004,8,86.016800000000003,29.2836
4.2000000000000002,10,88.171400000000006,27.326599999999999
4.7999999999999998,10,86.115899999999996,27.238399999999999
4.2999999999999998,27.699999999999999,81.641800000000003,28.8507
4.5,10,86.123699999999999,27.588100000000001
4.5999999999999996,10,81.155799999999999,29.3871
4.4000000000000004,10,86.767099999999999,30.018899999999999
4.5999999999999996,10,81.291799999999995,29.6127
4.5999999999999996,9.8300000000000001,87.435500000000005,30.264500000000002
4.2000000000000002,10,88.080600000000004,27.285599999999999
5,10,86.147099999999995,27.761800000000001
4.2000000000000002,10,87.819299999999998,30.385400000000001
4.2000000000000002,12.07,87.490700000000004,30.4816
4,10,87.379199999999997,30.319400000000002
4.9000000000000004,11.41,87.633899999999997,30.361999999999998
4,32.609999999999999,87.428200000000004,28.060400000000001
4.4000000000000004,4.6600000000000001,87.421000000000006,28.451699999999999
4.7000000000000002,10,81.677700000000002,29.6464
4.4000000000000004,38.299999999999997,87.504999999999995,26.9633
4.4000000000000004,52.909999999999997,87.813299999999998,27.1508
4.2000000000000002,10,87.527299999999997,30.394300000000001
4.7999999999999998,10,84.827200000000005,27.8919
4.2999999999999998,10,87.490499999999997,30.406199999999998
5.2000000000000002,10,87.602699999999999,30.349299999999999
4.4000000000000004,10,81.578900000000004,28.873999999999999
4.2999999999999998,10,81.479200000000006,28.709900000000001
4.5,11.42,87.630899999999997,30.217600000000001
4.7999999999999998,13.83,87.778300000000002,30.4664
4.7000000000000002,10,87.648300000000006,30.378900000000002
5,10,87.464699999999993,30.289100000000001
4.5,10,80.647199999999998,29.924800000000001
4.0999999999999996,10,87.836100000000002,30.488
4.0999999999999996,10,85.5548,27.776399999999999
5.7999999999999998,10,87.620000000000005,30.407900000000001
5,10,86.794600000000003,30.468399999999999
4.9000000000000004,10,87.454700000000003,30.1798
4.2000000000000002,10,87.424499999999995,30.2227
5.2000000000000002,9.8499999999999996,87.622900000000001,30.390799999999999
4.7000000000000002,9.9700000000000006,87.675399999999996,30.385899999999999
4.2999999999999998,10,86.920199999999994,27.257899999999999
4.0999999999999996,10,87.221599999999995,29.261099999999999
4.2000000000000002,10,87.269900000000007,29.291499999999999
4.0999999999999996,10,87.367999999999995,30.168199999999999
4.5,10,87.493799999999993,30.174199999999999
4,10,81.2864,29.519200000000001
4.7000000000000002,27.34,85.066699999999997,27.7651
4.2000000000000002,10,85.370900000000006,29.533000000000001
4.5,31.280000000000001,81.5715,28.868400000000001
4.7000000000000002,10,84.7453,27.948699999999999
4.5,10,86.342500000000001,27.646799999999999
4,49.390000000000001,81.405600000000007,29.574100000000001
4.7000000000000002,10,87.661000000000001,30.328800000000001
4.7999999999999998,10,87.568600000000004,30.334700000000002
4.5999999999999996,84.75,87.173000000000002,28.421700000000001
4.4000000000000004,10,83.327299999999994,28.432099999999998
4.5,10,86.447599999999994,28.901199999999999
4.5,10,80.741900000000001,29.690999999999999
4.5,18.23,84.3309,28.4605
4.4000000000000004,10,84.437100000000001,28.0869
4.4000000000000004,10,81.531899999999993,30.026
4.2999999999999998,10,80.292699999999996,30.065899999999999
5,10,81.143299999999996,29.322800000000001
4.4000000000000004,64.650000000000006,87.872799999999998,28.165800000000001
4.5999999999999996,10,85.821399999999997,27.7986
4.5999999999999996,15.1,84.288399999999996,30.496500000000001
4.2000000000000002,10,85.716800000000006,27.9194
4.4000000000000004,10,85.404899999999998,29.9815
4.2999999999999998,10,85.558700000000002,30.366399999999999
4.4000000000000004,10,81.704999999999998,29.4848
4.2999999999999998,10,81.592100000000002,29.484100000000002
4.2999999999999998,10,83.592299999999994,28.218399999999999
5.7000000000000002,10,87.308099999999996,28.589600000000001
4,10,87.219700000000003,28.610700000000001
4.9000000000000004,10,86.037800000000004,27.704599999999999
4.2999999999999998,10,84.878399999999999,27.889600000000002
4.2999999999999998,10,87.4178,30.478200000000001
4.5,10,87.503500000000003,30.3934
4.2999999999999998,10,80.929900000000004,29.556000000000001
4.4000000000000004,10,87.771500000000003,27.246400000000001
5.2999999999999998,10,85.876499999999993,27.846399999999999
4.2000000000000002,10,80.898799999999994,29.4069
4.0999999999999996,10,87.771299999999997,27.729900000000001
4.5,10,88.100200000000001,30.188400000000001
4.5,27.68,87.035799999999995,27.5457
4.4000000000000004,10,87.227099999999993,28.5808
4.0999999999999996,35,87.788799999999995,28.027999999999999
5,8.6999999999999993,87.361999999999995,28.822500000000002
4.5,29.41,84.013499999999993,28.803899999999999
5.0999999999999996,10,87.378500000000003,28.746300000000002
4.2999999999999998,35,87.856800000000007,28.033100000000001
4.0999999999999996,15.43,86.468999999999994,28.839700000000001
4.5999999999999996,10,86.369799999999998,30.148499999999999
4.0999999999999996,10,87.1751,30.3858
5.2999999999999998,10,84.337299999999999,28.278500000000001
4.9000000000000004,10,84.304199999999994,28.308800000000002
4.5,10,84.387600000000006,28.2544
4.5,10,86.375500000000002,28.968399999999999
4.2999999999999998,10,87.123999999999995,29.2822
4.4000000000000004,10,85.997799999999998,27.4834
4.5,10,86.111000000000004,27.693999999999999
4.0999999999999996,10,87.652799999999999,28.958200000000001
4.2999999999999998,10,85.800399999999996,27.901
4.2000000000000002,10,85.719300000000004,27.8507
4.7000000000000002,10,87.285200000000003,28.705200000000001
5,10,87.445499999999996,28.826699999999999
4.2000000000000002,41.259999999999998,87.582599999999999,28.8093
4,10,87.559200000000004,28.5625
4.5,10,80.344899999999996,29.9056
4.4000000000000004,10,82.807400000000001,27.830500000000001
4.0999999999999996,10,87.685400000000001,28.8094
4,10,80.354799999999997,29.9803
4.2000000000000002,10,86.531499999999994,28.808499999999999
4.9000000000000004,33.060000000000002,80.421899999999994,29.9682
4.2000000000000002,70.829999999999998,86.288799999999995,28.218599999999999
4.5999999999999996,10,83.824700000000007,28.374199999999998
4.2000000000000002,10,80.873599999999996,29.640499999999999
4.2999999999999998,10,85.582499999999996,27.896100000000001
5.0999999999999996,10,86.782700000000006,27.131599999999999
4.4000000000000004,10,84.9833,27.793600000000001
4.9000000000000004,10,81.196799999999996,28.061900000000001
4.9000000000000004,23.943000000000001,86.038600000000002,27.893999999999998
4.2000000000000002,22.199999999999999,86.036199999999994,27.8248
4.5,10,81.092100000000002,29.557300000000001
4.2000000000000002,10,86.670100000000005,28.9207
4.7000000000000002,10,81.1922,29.344799999999999
5.7000000000000002,11,81.159300000000002,29.291699999999999
4.4000000000000004,22.974,80.290300000000002,29.9803
4.2999999999999998,10,81.156400000000005,29.352
5.2000000000000002,10,81.177700000000002,29.3523
4.2000000000000002,10,83.0809,28.5471
4.5,10,83.101500000000001,28.4999
4,24.596,83.613699999999994,28.925999999999998
4.5999999999999996,18.597000000000001,83.155299999999997,28.489799999999999
5.4000000000000004,33.109999999999999,81.663799999999995,29.5825
4,60.902999999999999,88.000299999999996,27.986000000000001
4.7999999999999998,20.937000000000001,81.573700000000002,29.625399999999999
4.2999999999999998,10,81.126999999999995,29.735199999999999
4,10,87.304500000000004,28.3307
4.2000000000000002,30.882000000000001,81.828000000000003,29.6326
4.5,10,86.176100000000005,27.668500000000002
4.2999999999999998,68.028000000000006,86.714600000000004,28.658200000000001
4.5,10,81.530199999999994,29.572900000000001
5.0999999999999996,10,81.548299999999998,29.621200000000002
4.2999999999999998,42.645000000000003,86.624499999999998,28.902799999999999
4.2999999999999998,10,81.248400000000004,29.655100000000001
4.2999999999999998,27.16,81.577699999999993,29.710000000000001
4.2999999999999998,10,80.701300000000003,30.218299999999999
4.2999999999999998,79.495999999999995,87.151200000000003,28.288799999999998
4.9000000000000004,10,81.218800000000002,29.459
5.7000000000000002,13,81.242000000000004,29.497299999999999
4.7999999999999998,10,81.205100000000002,29.239699999999999
4.2000000000000002,10,81.109200000000001,29.307400000000001
4.7999999999999998,10,81.257000000000005,29.563700000000001
4.5,10,81.170599999999993,29.5106
4.4000000000000004,10,81.1691,29.523099999999999
4.2999999999999998,10,81.290400000000005,29.724499999999999
5,10,81.205500000000001,29.513300000000001
4.7999999999999998,10,81.180099999999996,29.5869
4.4000000000000004,10,81.212900000000005,29.572199999999999
4.2000000000000002,10,80.7774,30.092400000000001
4.5,10,81.356999999999999,29.668099999999999
5.2000000000000002,25.706,84.725200000000001,27.887899999999998
4,26.661000000000001,84.646000000000001,27.851900000000001
5.7000000000000002,12,82.153099999999995,28.858000000000001
4.0999999999999996,10,81.991200000000006,28.833200000000001
4,10,82.272800000000004,28.975999999999999
5.2999999999999998,10,82.065200000000004,28.856400000000001
4.4000000000000004,10,81.170699999999997,29.522400000000001
4.7000000000000002,74.707999999999998,87.785200000000003,28.679500000000001
4.4000000000000004,70.466999999999999,87.838800000000006,27.811699999999998
4.5999999999999996,22.321999999999999,85.799000000000007,27.727
4.0999999999999996,10,86.423699999999997,28.0794
4.5,10,86.380600000000001,28.0886
4.2000000000000002,10,86.611599999999996,27.9221
4.2999999999999998,22.599,81.125299999999996,29.521999999999998
4.4000000000000004,89.465999999999994,88.092100000000002,29.6188
4.2000000000000002,10,80.661299999999997,30.404499999999999
4.2999999999999998,26.184000000000001,81.006799999999998,29.738099999999999
4.0999999999999996,14.586,86.789100000000005,29.736799999999999
4.5,10,86.981200000000001,30.0913
4.4000000000000004,10,86.958799999999997,29.866800000000001
4.2999999999999998,10,87.050200000000004,29.921600000000002
4.5,35,88.193700000000007,27.1586
4.0999999999999996,10,84.347499999999997,28.634699999999999
4.4000000000000004,13.48,82.189300000000003,29.956299999999999
4,10,86.798900000000003,27.3416
4,35,80.329499999999996,30.284400000000002
4.4000000000000004,20.081,81.388300000000001,29.831
4.2999999999999998,10,84.103700000000003,28.583300000000001
5,10,81.609899999999996,29.4923
4.2000000000000002,10,87.051400000000001,28.296199999999999
4,10,86.715699999999998,28.371600000000001
4.0999999999999996,10,80.978399999999993,29.3582
4.2000000000000002,10,87.218699999999998,28.9374
7.0999999999999996,10,87.378100000000003,28.6036
5.4000000000000004,10,87.196799999999996,28.753699999999998
5.2000000000000002,10,87.134299999999996,28.805700000000002
5.2000000000000002,10,87.465900000000005,28.4421
5.2000000000000002,10,87.355999999999995,28.528199999999998
4.7000000000000002,10,87.1798,28.3398
4.5999999999999996,10,87.426599999999993,28.5411
4.5,10,87.138099999999994,28.514700000000001
4.2000000000000002,10,87.476699999999994,28.721900000000002
4.2999999999999998,10,87.236699999999999,28.796399999999998
5,10,87.457499999999996,28.484500000000001
4.9000000000000004,10,87.608000000000004,28.805299999999999
4.2000000000000002,10,87.443600000000004,28.717400000000001
5,10,87.232100000000003,28.796900000000001
4.9000000000000004,10,87.263300000000001,28.388500000000001
4.5999999999999996,10,87.346500000000006,28.779
4.5,10,87.310100000000006,28.747699999999998
4.0999999999999996,10,87.221199999999996,28.615500000000001
4.2000000000000002,10,87.248199999999997,28.7346
4.2999999999999998,10,87.281300000000002,28.6661
4,10,87.157899999999998,28.266500000000001
4.5,10,87.113399999999999,28.3017
4.2000000000000002,10,87.287800000000004,28.4666
4.4000000000000004,10,87.388099999999994,28.567699999999999
4.2000000000000002,10,87.234200000000001,28.669799999999999
4.2000000000000002,10,87.505799999999994,29.015699999999999
4.4000000000000004,10,87.216300000000004,28.893799999999999
4.2999999999999998,10,87.226600000000005,28.7212
4.4000000000000004,10,87.362200000000001,29.0441
4.4000000000000004,10,87.4268,28.908000000000001
4.5,10,87.320700000000002,28.655799999999999
4.2000000000000002,10,87.500600000000006,28.929600000000001
4.2000000000000002,10,87.292500000000004,28.6419
4,10,87.3172,28.700600000000001
4.0999999999999996,10,87.145200000000003,28.635000000000002
4.0999999999999996,10,87.154300000000006,28.195699999999999
4.5999999999999996,10,87.581400000000002,28.8918
4,10,87.467100000000002,28.477900000000002
4.4000000000000004,10,87.450500000000005,28.5853
4.2000000000000002,10,87.223299999999995,28.283899999999999
4.0999999999999996,10,87.518799999999999,28.749099999999999
4.5999999999999996,10,87.214799999999997,28.599299999999999
4.2999999999999998,10,87.334999999999994,28.5578
4.0999999999999996,10,87.329300000000003,28.808499999999999
4.2999999999999998,10,87.267399999999995,28.613700000000001
4.5,10,87.343699999999998,28.710799999999999
4.0999999999999996,10,87.233999999999995,28.753
4.0999999999999996,10,87.388499999999993,28.2681
4.2000000000000002,10,87.296700000000001,28.3995
5,10,87.364800000000002,28.4359
4.2000000000000002,10,87.4953,28.9617
4.2000000000000002,10,87.261799999999994,28.1006
4.2000000000000002,10,87.283799999999999,28.517700000000001
4,10,87.173599999999993,28.515499999999999
4.4000000000000004,10,87.360100000000003,28.476900000000001
4.4000000000000004,10,87.246799999999993,28.590800000000002
4.2999999999999998,10,87.354500000000002,28.359100000000002
4.2999999999999998,10,87.141199999999998,28.3706
4.0999999999999996,10,87.004099999999994,28.233000000000001
4.5,10,87.442700000000002,28.662199999999999
5,10,87.307900000000004,28.405000000000001
5.0999999999999996,10,87.405799999999999,28.4815
4.2999999999999998,10,87.332300000000004,28.460699999999999
4.2999999999999998,10,87.2761,28.4558
4.5999999999999996,10,87.168999999999997,28.424700000000001
4.4000000000000004,10,87.419499999999999,29.0382
4.0999999999999996,10,87.439099999999996,29.137799999999999
4.9000000000000004,10,87.409499999999994,28.777699999999999
4,10,87.541300000000007,29.152899999999999
4.7999999999999998,10,87.604600000000005,28.432300000000001
4.5999999999999996,10,87.469099999999997,28.6435
4.5,10,87.548100000000005,28.352699999999999
4.4000000000000004,10,87.501000000000005,28.421600000000002
5,10,87.565100000000001,28.3855
4.7999999999999998,10,87.488,28.352499999999999
4.2000000000000002,10,87.626800000000003,28.674499999999998
4.5999999999999996,10,87.521799999999999,28.863199999999999
4.7999999999999998,10,87.458799999999997,28.6098
4.2000000000000002,10,87.238299999999995,28.6434
4.2999999999999998,10,86.349000000000004,29.159500000000001
4,10,87.4589,28.071400000000001
4.2999999999999998,10,87.274299999999997,28.055299999999999
4.7999999999999998,10,87.465800000000002,28.9741
4.9000000000000004,10,87.462100000000007,28.4908
5.5999999999999996,10,85.923199999999994,27.8626
4.2999999999999998,10,87.521500000000003,28.421900000000001
5.0999999999999996,10,87.551599999999993,28.5716
4.0999999999999996,10,87.711299999999994,28.414899999999999
4,10,87.423400000000001,28.641300000000001
4.4000000000000004,17.309999999999999,83.884,28.109999999999999
4.0999999999999996,10,87.143799999999999,29.2287
4.2999999999999998,10,87.625500000000002,29.011099999999999
4.4000000000000004,10,86.5548,28.765899999999998
4.2999999999999998,10,81.519000000000005,29.4072
4.2999999999999998,27.327000000000002,87.134600000000006,28.460000000000001
4.9000000000000004,10,82.0167,28.962399999999999
4.4000000000000004,35,87.436800000000005,28.883099999999999
4.0999999999999996,10,86.626199999999997,29.004000000000001
4.2999999999999998,10,87.274600000000007,28.556999999999999
4.2000000000000002,10,88.0672,28.257999999999999
4.2000000000000002,2.847,86.987399999999994,29.1891
