Year,latitude,longitude,depth,magnitude,Region
2013,25.427299999999999,65.370599999999996,10,3.7000000000000002,PAKISTAN
2013,25.619900000000001,63.929499999999997,10,3.2000000000000002,SOUTHWESTERN PAKISTAN
2013,33.5473,73.913799999999995,10,3.1000000000000001,PAKISTAN
2013,25.381699999999999,63.716900000000003,9.3000000000000007,3,SOUTHWESTERN PAKISTAN
2013,26.9679,66.717100000000002,8,4.7999999999999998,PAKISTAN
2013,26.859000000000002,66.659599999999998,8,3.3999999999999999,PAKISTAN
2013,32.731999999999999,75.251000000000005,8,2.7000000000000002,KASHMIR-INDIA BORDER REGION
2013,32.950000000000003,75.227000000000004,7,2.8999999999999999,KASHMIR-INDIA BORDER REGION
2013,32.734000000000002,75.188000000000002,3,2.7000000000000002,KASHMIR-INDIA BORDER REGION
2013,26.993400000000001,65.785600000000002,0,3.7999999999999998,PAKISTAN
2013,27.097300000000001,65.727400000000003,0,3.7999999999999998,PAKISTAN
2013,26.8735,65.480500000000006,0,3.7000000000000002,PAKISTAN
2013,27.483599999999999,67.363200000000006,0,3.6000000000000001,PAKISTAN
2013,27.005299999999998,65.774000000000001,0,3.6000000000000001,PAKISTAN
2013,28.015599999999999,62.145899999999997,0,3.6000000000000001,SOUTHWESTERN PAKISTAN
2013,24.067599999999999,68.483900000000006,0,3.6000000000000001,INDIA-PAKISTAN BORDER REGION
2013,32.942500000000003,69.393699999999995,0,3.6000000000000001,PAKISTAN
2013,27.099,65.718900000000005,0,3.5,PAKISTAN
2013,26.974,65.757400000000004,0,3.5,PAKISTAN
2013,31.694199999999999,72.785200000000003,0,3.5,PAKISTAN
2013,34.497999999999998,72.193200000000004,0,3.3999999999999999,PAKISTAN
2013,31.7882,68.810400000000001,0,3.3999999999999999,PAKISTAN
2013,26.999600000000001,67.126400000000004,0,3.2000000000000002,PAKISTAN
2012,29.290700000000001,64.457300000000004,91.400000000000006,4.7000000000000002,SOUTHWESTERN PAKISTAN
2012,31.304600000000001,73.478800000000007,46.600000000000001,4.2000000000000002,PAKISTAN
2012,26.7773,66.205699999999993,44,4.9000000000000004,PAKISTAN
2012,32.321300000000001,70.958600000000004,43.299999999999997,4.7000000000000002,PAKISTAN
2012,33.915900000000001,72.875200000000007,35,4.5999999999999996,PAKISTAN
2012,26.215,66.352000000000004,35,4.4000000000000004,PAKISTAN
2012,26.624199999999998,66.228099999999998,35,4.4000000000000004,PAKISTAN
2012,28.357199999999999,66.266800000000003,35,4.2999999999999998,PAKISTAN
2012,32.640300000000003,71.774699999999996,35,4.2999999999999998,PAKISTAN
2012,31.935600000000001,69.791899999999998,35,4.2999999999999998,PAKISTAN
2012,27.748999999999999,66.394499999999994,35,4.2999999999999998,PAKISTAN
2012,29.727399999999999,66.613200000000006,35,4.2000000000000002,PAKISTAN
2012,31.304600000000001,74.570400000000006,35,4.0999999999999996,INDIA-PAKISTAN BORDER REGION
2012,30.139600000000002,69.244,35,4.0999999999999996,PAKISTAN
2012,30.129200000000001,66.9512,35,4.0999999999999996,PAKISTAN
2012,26.071200000000001,62.8431,35,3.8999999999999999,SOUTHWESTERN PAKISTAN
2012,31.461099999999998,74.163399999999996,35,3.7999999999999998,INDIA-PAKISTAN BORDER REGION
2012,30.485399999999998,67.166399999999996,35,3.7999999999999998,PAKISTAN
2012,25.493600000000001,66.888199999999998,35,3.7999999999999998,PAKISTAN
2012,34.718299999999999,72.579599999999999,35,3.7000000000000002,PAKISTAN
2012,28.393000000000001,66.539400000000001,35,3.6000000000000001,PAKISTAN
2012,27.021699999999999,67.104500000000002,35,3.6000000000000001,PAKISTAN
2012,23.771799999999999,61.7121,35,3.6000000000000001,OFF COAST OF PAKISTAN
2012,27.036799999999999,66.959599999999995,35,3.6000000000000001,PAKISTAN
2012,28.7761,67.331000000000003,35,3.6000000000000001,PAKISTAN
2012,29.742000000000001,70.198999999999998,35,3.5,PAKISTAN
2012,29.6068,66.290700000000001,35,3.5,PAKISTAN
2012,30.161799999999999,66.421499999999995,35,3.5,PAKISTAN
2012,30.495200000000001,66.688299999999998,35,3.5,PAKISTAN
2012,32.534599999999998,70.216700000000003,35,3.5,PAKISTAN
2012,31.865200000000002,71.814099999999996,35,3.3999999999999999,PAKISTAN
2012,28.109400000000001,66.109899999999996,35,3.2000000000000002,PAKISTAN
2012,33.884799999999998,72.673299999999998,34,4.2000000000000002,PAKISTAN
2012,34.8215,73.708299999999994,28.300000000000001,5,PAKISTAN
2012,33.671100000000003,74.805700000000002,27.600000000000001,4.2000000000000002,SOUTHWESTERN KASHMIR
2012,34.2729,74.047700000000006,26,3.7999999999999998,SOUTHWESTERN KASHMIR
2012,34.141399999999997,74.563999999999993,26,3.7000000000000002,SOUTHWESTERN KASHMIR
2012,34.553199999999997,72.576300000000003,25,3.7999999999999998,PAKISTAN
2012,29.506599999999999,68.016099999999994,24,4.5,PAKISTAN
2012,29.369700000000002,67.846699999999998,24,4.2999999999999998,PAKISTAN
2012,29.499300000000002,67.717100000000002,24,3.5,PAKISTAN
2012,35.045699999999997,72.924999999999997,24,3.5,PAKISTAN
2012,28.3978,66.507099999999994,23.600000000000001,4.9000000000000004,PAKISTAN
2012,30.625399999999999,69.991900000000001,23,3.5,PAKISTAN
2012,34.3401,73.471500000000006,22,4.2000000000000002,PAKISTAN
2012,33.695900000000002,75.280799999999999,22,4.0999999999999996,EASTERN KASHMIR
2012,34.5779,73.197299999999998,22,3.8999999999999999,PAKISTAN
2012,34.920200000000001,73.585599999999999,21,4.2999999999999998,PAKISTAN
2012,34.854900000000001,73.618200000000002,21,4.2999999999999998,PAKISTAN
2012,34.874699999999997,73.578800000000001,21,4.0999999999999996,PAKISTAN
2012,34.466000000000001,73.123800000000003,21,3.6000000000000001,PAKISTAN
2012,34.631900000000002,73.212900000000005,21,3.6000000000000001,PAKISTAN
2012,34.129899999999999,73.817300000000003,20,4.5999999999999996,PAKISTAN
2012,28.6417,66.534400000000005,20,4.4000000000000004,PAKISTAN
2012,28.712800000000001,66.699200000000005,20,4.2000000000000002,PAKISTAN
2012,28.5533,66.480699999999999,20,4,PAKISTAN
2012,28.369599999999998,66.384399999999999,20,3.6000000000000001,PAKISTAN
2012,30.0288,69.597499999999997,15,3.6000000000000001,PAKISTAN
2012,30.436499999999999,67.572000000000003,14.9,5.2999999999999998,PAKISTAN
2012,23.7376,61.930500000000002,14.199999999999999,4.9000000000000004,OFF COAST OF PAKISTAN
2012,30.4816,67.527600000000007,14,4.7999999999999998,PAKISTAN
2012,30.313099999999999,67.597300000000004,14,4.5,PAKISTAN
2012,30.303699999999999,67.469700000000003,14,4.0999999999999996,PAKISTAN
2012,30.250599999999999,67.869299999999996,13,4.2999999999999998,PAKISTAN
2012,30.021899999999999,70.148600000000002,12,4.7000000000000002,PAKISTAN
2012,29.7911,70.039900000000003,12,3.5,PAKISTAN
2012,26.784500000000001,62.3889,10,4.4000000000000004,SOUTHWESTERN PAKISTAN
2012,34.678699999999999,71.389300000000006,10,4.2999999999999998,PAKISTAN
2012,25.324400000000001,66.613299999999995,10,4,PAKISTAN
2012,29.3917,69.016099999999994,10,3.7000000000000002,PAKISTAN
2012,28.220800000000001,66.212699999999998,10,3.7000000000000002,PAKISTAN
2012,26.537199999999999,66.144900000000007,10,3.7000000000000002,PAKISTAN
2012,30.450700000000001,70.7029,10,3.5,PAKISTAN
2012,29.457999999999998,69.239800000000002,10,3.5,PAKISTAN
2012,32.699599999999997,70.281199999999998,10,3.3999999999999999,PAKISTAN
2012,30.756,70.428100000000001,10,3.2000000000000002,PAKISTAN
2012,31.983000000000001,74.858000000000004,10,3,INDIA-PAKISTAN BORDER REGION
2012,28.7697,66.747399999999999,8,4.5,PAKISTAN
2012,28.935700000000001,66.362399999999994,8,3.5,PAKISTAN
2012,28.9864,66.375600000000006,8,3.5,PAKISTAN
2012,35.091200000000001,71.765900000000002,0,3.7000000000000002,PAKISTAN
2012,27.320699999999999,70.131600000000006,0,3.6000000000000001,INDIA-PAKISTAN BORDER REGION
2012,31.747900000000001,71.083799999999997,0,3.5,PAKISTAN
2012,31.142299999999999,74.376599999999996,0,3.5,INDIA-PAKISTAN BORDER REGION
2012,30.464200000000002,67.572800000000001,0,3.3999999999999999,PAKISTAN
2012,34.600000000000001,72.434899999999999,0,3.3999999999999999,PAKISTAN
2012,31.5702,69.853800000000007,0,3.2000000000000002,PAKISTAN
2012,33.931100000000001,74.315200000000004,0,3.2000000000000002,SOUTHWESTERN KASHMIR
2011,32.470399999999998,71.882900000000006,351,2.3999999999999999,PAKISTAN
2011,28.6831,63.994799999999998,79.900000000000006,7.2000000000000002,SOUTHWESTERN PAKISTAN
2011,28.854600000000001,64.738600000000005,79.599999999999994,3.7999999999999998,SOUTHWESTERN PAKISTAN
2011,24.622900000000001,61.5794,60.700000000000003,3.3999999999999999,OFF COAST OF PAKISTAN
2011,28.180199999999999,62.814599999999999,50.299999999999997,4,SOUTHWESTERN PAKISTAN
2011,34.717599999999997,71.180499999999995,50,3.5,PAKISTAN
2011,32.245800000000003,72.279700000000005,44.399999999999999,4.5999999999999996,PAKISTAN
2011,27.7669,65.136300000000006,43.600000000000001,5.7999999999999998,PAKISTAN
2011,34.075299999999999,75.180800000000005,40,4.2000000000000002,EASTERN KASHMIR
2011,27.831,66.555700000000002,35,4.9000000000000004,PAKISTAN
2011,27.7593,66.811099999999996,35,4.7000000000000002,PAKISTAN
2011,32.782400000000003,70.4084,35,4.5999999999999996,PAKISTAN
2011,28.7759,64.023300000000006,35,4.5,SOUTHWESTERN PAKISTAN
2011,29.380800000000001,70.071100000000001,35,4.4000000000000004,PAKISTAN
2011,29.165299999999998,63.416200000000003,35,4.4000000000000004,SOUTHWESTERN PAKISTAN
2011,28.908899999999999,66.760900000000007,35,4.2999999999999998,PAKISTAN
2011,34.8996,72.712400000000002,35,4.0999999999999996,PAKISTAN
2011,26.6525,66.974199999999996,35,3.7999999999999998,PAKISTAN
2011,27.895600000000002,66.388199999999998,35,3.7999999999999998,PAKISTAN
2011,33.462499999999999,72.554500000000004,35,3.7999999999999998,PAKISTAN
2011,28.651700000000002,66.761600000000001,35,3.7999999999999998,PAKISTAN
2011,31.285799999999998,73.634299999999996,35,3.7999999999999998,PAKISTAN
2011,31.297899999999998,71.032799999999995,35,3.7999999999999998,PAKISTAN
2011,28.545300000000001,69.504900000000006,35,3.7000000000000002,PAKISTAN
2011,28.633900000000001,66.026700000000005,35,3.6000000000000001,PAKISTAN
2011,28.805900000000001,68.461299999999994,35,3.5,PAKISTAN
2011,29.275200000000002,65.741799999999998,35,3.3999999999999999,PAKISTAN
2011,35.121600000000001,75.094300000000004,35,3.3999999999999999,EASTERN KASHMIR
2011,34.597200000000001,74.260499999999993,35,3.3999999999999999,SOUTHWESTERN KASHMIR
2011,31.604099999999999,72.355500000000006,35,3.3999999999999999,PAKISTAN
2011,31.7818,68.921999999999997,35,3.2999999999999998,PAKISTAN
2011,23.7135,62.836599999999997,35,3.2999999999999998,OFF COAST OF PAKISTAN
2011,34.879199999999997,73.927400000000006,34,4.4000000000000004,PAKISTAN
2011,33.786000000000001,72.545699999999997,34,3.7999999999999998,PAKISTAN
2011,34.824100000000001,73.843999999999994,34,3.7000000000000002,PAKISTAN
2011,35.020400000000002,73.840000000000003,34,3.5,NORTHWESTERN KASHMIR
2011,28.217600000000001,66.416700000000006,32,4.9000000000000004,PAKISTAN
2011,32.030799999999999,70.057500000000005,29,4.5,PAKISTAN
2011,31.979399999999998,69.952299999999994,29,4.2000000000000002,PAKISTAN
2011,29.3429,69.475399999999993,29,4.0999999999999996,PAKISTAN
2011,34.085700000000003,73.431799999999996,27,3.8999999999999999,PAKISTAN
2011,34.338799999999999,73.856099999999998,26,3.3999999999999999,PAKISTAN
2011,27.3962,65.834100000000007,25,3.5,PAKISTAN
2011,34.768300000000004,72.955799999999996,24,4.2000000000000002,PAKISTAN
2011,30.206499999999998,67.775999999999996,24,3.7999999999999998,PAKISTAN
2011,29.542999999999999,68.114199999999997,24,3.7000000000000002,PAKISTAN
2011,34.885899999999999,73.214500000000001,24,3.6000000000000001,PAKISTAN
2011,30.877300000000002,69.965400000000002,23,4.2000000000000002,PAKISTAN
2011,31.234500000000001,69.820499999999996,23,4.0999999999999996,PAKISTAN
2011,30.737300000000001,69.970699999999994,23,4.0999999999999996,PAKISTAN
2011,34.620800000000003,73.366699999999994,22,4,PAKISTAN
2011,34.601399999999998,73.634,22,3.3999999999999999,PAKISTAN
2011,34.698700000000002,73.024900000000002,21,4.4000000000000004,PAKISTAN
2011,34.4876,73.099900000000005,21,4.2000000000000002,PAKISTAN
2011,34.601900000000001,73.066900000000004,21,3.7000000000000002,PAKISTAN
2011,34.779400000000003,73.266199999999998,21,3.6000000000000001,PAKISTAN
2011,34.610199999999999,73.192099999999996,21,3.6000000000000001,PAKISTAN
2011,34.910499999999999,73.746399999999994,21,3.5,PAKISTAN
2011,34.939700000000002,73.626499999999993,21,3.2000000000000002,PAKISTAN
2011,26.9726,66.739999999999995,20.199999999999999,4.9000000000000004,PAKISTAN
2011,28.3185,66.414000000000001,20,4.5,PAKISTAN
2011,28.511399999999998,66.430300000000003,20,4.2000000000000002,PAKISTAN
2011,30.532900000000001,69.817499999999995,19,3.7999999999999998,PAKISTAN
2011,30.3096,67.609399999999994,17,3.6000000000000001,PAKISTAN
2011,28.880800000000001,68.364199999999997,16.699999999999999,5.0999999999999996,PAKISTAN
2011,31.042000000000002,70.3977,16,3.7000000000000002,PAKISTAN
2011,30.018000000000001,69.224500000000006,15,3.8999999999999999,PAKISTAN
2011,33.057299999999998,73.675899999999999,15,3.7000000000000002,PAKISTAN
2011,30.303999999999998,67.694800000000001,14,3.5,PAKISTAN
2011,30.119,69.892799999999994,12,4,PAKISTAN
2011,30.115600000000001,69.886499999999998,12,3.8999999999999999,PAKISTAN
2011,29.687999999999999,69.879599999999996,12,3.7999999999999998,PAKISTAN
2011,24.9559,62.781999999999996,10,4.4000000000000004,OFF COAST OF PAKISTAN
2011,31.645199999999999,71.722800000000007,10,4.0999999999999996,PAKISTAN
2011,30.5777,69.576300000000003,10,4,PAKISTAN
2011,34.647100000000002,73.382000000000005,10,4,PAKISTAN
2011,27.011900000000001,66.441800000000001,10,3.7999999999999998,PAKISTAN
2011,29.737200000000001,69.379900000000006,10,3.7999999999999998,PAKISTAN
2011,32.672199999999997,72.296800000000005,10,3.7000000000000002,PAKISTAN
2011,26.707999999999998,66.739699999999999,10,3.7000000000000002,PAKISTAN
2011,33.174700000000001,74.013499999999993,10,3.7000000000000002,SOUTHWESTERN KASHMIR
2011,24.747800000000002,61.460700000000003,10,3.6000000000000001,OFF COAST OF PAKISTAN
2011,34.895800000000001,72.683599999999998,10,3.6000000000000001,PAKISTAN
2011,35.061300000000003,72.876499999999993,10,3.6000000000000001,PAKISTAN
2011,25.719000000000001,70.078999999999994,10,3.5,INDIA-PAKISTAN BORDER REGION
2011,34.640000000000001,73.319999999999993,10,3.3999999999999999,PAKISTAN
2011,33.420999999999999,75.022999999999996,10,3.2999999999999998,EASTERN KASHMIR
2011,30.462499999999999,69.893600000000006,10,3.2999999999999998,PAKISTAN
2011,34.005600000000001,74.758899999999997,10,3.2999999999999998,SOUTHWESTERN KASHMIR
2011,32.187899999999999,69.733099999999993,10,3.2000000000000002,PAKISTAN
2011,27.149000000000001,66.428299999999993,8,4.9000000000000004,PAKISTAN
2011,27.1389,66.450199999999995,8,4.7000000000000002,PAKISTAN
2011,27.157,66.447999999999993,8,4.5,PAKISTAN
2011,26.991299999999999,66.725999999999999,8,4.4000000000000004,PAKISTAN
2011,30.375,70.694000000000003,0,3.8999999999999999,PAKISTAN
2011,35.063600000000001,75.203100000000006,0,3.7000000000000002,EASTERN KASHMIR
2011,28.204899999999999,65.461200000000005,0,3.6000000000000001,PAKISTAN
2011,34.284999999999997,73.234999999999999,0,3.5,PAKISTAN
2011,29.1416,62.058,0,3.5,SOUTHWESTERN PAKISTAN
2011,29.674099999999999,68.817099999999996,0,3.2999999999999998,PAKISTAN
2011,27.3093,66.373000000000005,0,3.2999999999999998,PAKISTAN
2010,32.3416,69.668000000000006,52.299999999999997,5,PAKISTAN
2010,33.769799999999996,75.349599999999995,45,4.2000000000000002,EASTERN KASHMIR
2010,32.259399999999999,70.892700000000005,42,4.2999999999999998,PAKISTAN
2010,29.818100000000001,70.199700000000007,38.700000000000003,4.5,PAKISTAN
2010,32.956499999999998,71.254099999999994,35,5,PAKISTAN
2010,32.820599999999999,69.780500000000004,35,4.7000000000000002,PAKISTAN
2010,33.701900000000002,75.234399999999994,35,4.7000000000000002,EASTERN KASHMIR
2010,27.014500000000002,66.989400000000003,35,4.5999999999999996,PAKISTAN
2010,25.563800000000001,63.327399999999997,35,4.5999999999999996,SOUTHWESTERN PAKISTAN
2010,29.208100000000002,69.983000000000004,35,4.5999999999999996,PAKISTAN
2010,32.820700000000002,69.761499999999998,35,4.5,PAKISTAN
2010,27.051400000000001,67.112799999999993,35,4.0999999999999996,PAKISTAN
2010,30.687100000000001,70.447599999999994,35,4.0999999999999996,PAKISTAN
2010,33.752299999999998,75.224000000000004,35,3.7999999999999998,EASTERN KASHMIR
2010,26.864699999999999,67.777000000000001,35,3.7999999999999998,PAKISTAN
2010,32.229799999999997,71.004499999999993,35,3.7999999999999998,PAKISTAN
2010,27.706600000000002,66.284000000000006,35,3.7999999999999998,PAKISTAN
2010,31.908899999999999,71.901200000000003,35,3.7999999999999998,PAKISTAN
2010,26.488099999999999,66.389499999999998,35,3.7000000000000002,PAKISTAN
2010,25.146799999999999,62.418700000000001,35,3.7000000000000002,SOUTHWESTERN PAKISTAN
2010,33.6738,75.214200000000005,35,3.7000000000000002,EASTERN KASHMIR
2010,28.273299999999999,66.261499999999998,35,3.7000000000000002,PAKISTAN
2010,25.799700000000001,65.158600000000007,35,3.7000000000000002,PAKISTAN
2010,27.444199999999999,66.669600000000003,35,3.7000000000000002,PAKISTAN
2010,26.946200000000001,66.775199999999998,35,3.6000000000000001,PAKISTAN
2010,25.994700000000002,65.951700000000002,35,3.6000000000000001,PAKISTAN
2010,27.206,65.524900000000002,35,3.6000000000000001,PAKISTAN
2010,33.607300000000002,71.192400000000006,35,3.6000000000000001,PAKISTAN
2010,26.741700000000002,66.304000000000002,35,3.6000000000000001,PAKISTAN
2010,29.457999999999998,67.511499999999998,35,3.6000000000000001,PAKISTAN
2010,33.365900000000003,71.848500000000001,35,3.5,PAKISTAN
2010,27.475899999999999,67.168199999999999,35,3.5,PAKISTAN
2010,34.836100000000002,72.997200000000007,35,3.3999999999999999,PAKISTAN
2010,26.8812,66.876000000000005,35,3.3999999999999999,PAKISTAN
2010,33.560400000000001,70.634,35,3.3999999999999999,PAKISTAN
2010,31.3414,73.355000000000004,35,3.3999999999999999,PAKISTAN
2010,33.825899999999997,72.883600000000001,34.5,5.2000000000000002,PAKISTAN
2010,34.851399999999998,73.836600000000004,34,4,PAKISTAN
2010,34.9221,73.957899999999995,34,3.7999999999999998,PAKISTAN
2010,34.9559,73.864199999999997,34,2.5,PAKISTAN
2010,30.065999999999999,69.579599999999999,33.700000000000003,5,PAKISTAN
2010,25.393999999999998,66.533000000000001,31.300000000000001,4.4000000000000004,PAKISTAN
2010,30.0806,67.141199999999998,29,4.7000000000000002,PAKISTAN
2010,29.763000000000002,69.729699999999994,29,4.2000000000000002,PAKISTAN
2010,31.794499999999999,70.1464,29,3.7999999999999998,PAKISTAN
2010,32.085599999999999,69.784199999999998,29,3.7999999999999998,PAKISTAN
2010,29.5503,69.307500000000005,29,3.6000000000000001,PAKISTAN
2010,28.244299999999999,66.393799999999999,26.899999999999999,5.2000000000000002,PAKISTAN
2010,34.205599999999997,74.035600000000002,26,4.4000000000000004,SOUTHWESTERN KASHMIR
2010,34.8444,73.098200000000006,24,4.5,PAKISTAN
2010,34.817700000000002,72.770200000000003,24,3.7999999999999998,PAKISTAN
2010,34.759300000000003,73.453500000000005,24,3.6000000000000001,PAKISTAN
2010,34.486800000000002,73.131299999999996,24,3.3999999999999999,PAKISTAN
2010,34.754899999999999,72.853300000000004,24,3.2999999999999998,PAKISTAN
2010,34.471899999999998,73.265600000000006,22,3.7000000000000002,PAKISTAN
2010,34.703000000000003,73.332599999999999,22,3.7000000000000002,PAKISTAN
2010,34.328600000000002,73.283299999999997,22,3.6000000000000001,PAKISTAN
2010,34.299900000000001,73.567999999999998,22,3.5,PAKISTAN
2010,34.380699999999997,73.437799999999996,22,3.2999999999999998,PAKISTAN
2010,34.717700000000001,72.781499999999994,21,3.7000000000000002,PAKISTAN
2010,34.730400000000003,72.926900000000003,21,3.3999999999999999,PAKISTAN
2010,34.330100000000002,72.867500000000007,21,2.6000000000000001,PAKISTAN
2010,28.365500000000001,66.571799999999996,20,4,PAKISTAN
2010,28.4148,66.571700000000007,20,3.6000000000000001,PAKISTAN
2010,30.209800000000001,68.358400000000003,20,3.5,PAKISTAN
2010,34.170999999999999,74.059799999999996,20,3.3999999999999999,SOUTHWESTERN KASHMIR
2010,30.4298,68.970100000000002,20,3.2999999999999998,PAKISTAN
2010,30.374500000000001,69.4923,19.399999999999999,5,PAKISTAN
2010,30.014299999999999,69.166200000000003,19,3.5,PAKISTAN
2010,28.605899999999998,66.096800000000002,17.600000000000001,4.5999999999999996,PAKISTAN
2010,30.161300000000001,67.625200000000007,17,3.7000000000000002,PAKISTAN
2010,30.190999999999999,69.923299999999998,16.399999999999999,4.5,PAKISTAN
2010,29.673999999999999,69.572400000000002,16.100000000000001,5.2000000000000002,PAKISTAN
2010,28.075600000000001,66.094999999999999,16.100000000000001,5,PAKISTAN
2010,29.8935,69.486199999999997,15,3.6000000000000001,PAKISTAN
2010,30.6083,67.863,14,3.7999999999999998,PAKISTAN
2010,30.324999999999999,67.795500000000004,14,3.6000000000000001,PAKISTAN
2010,30.494,67.457999999999998,14,3.5,PAKISTAN
2010,30.4617,67.753600000000006,13,3.7999999999999998,PAKISTAN
2010,31.521599999999999,70.194699999999997,12,5.4000000000000004,PAKISTAN
2010,29.764299999999999,69.826599999999999,12,3.6000000000000001,PAKISTAN
2010,30.053899999999999,69.859999999999999,12,3.6000000000000001,PAKISTAN
2010,30.145600000000002,69.832599999999999,12,3.5,PAKISTAN
2010,32.193800000000003,70.936499999999995,10,4.4000000000000004,PAKISTAN
2010,27.513300000000001,66.273099999999999,10,4.4000000000000004,PAKISTAN
2010,28.181899999999999,66.440299999999993,10,4.2999999999999998,PAKISTAN
2010,32.802300000000002,69.642700000000005,10,4.0999999999999996,PAKISTAN
2010,28.154,66.443100000000001,10,4,PAKISTAN
2010,34.235799999999998,71.156700000000001,10,4,PAKISTAN
2010,34.654499999999999,73.141199999999998,10,3.8999999999999999,PAKISTAN
2010,27.249700000000001,65.715900000000005,10,3.8999999999999999,PAKISTAN
2010,25.5868,63.350900000000003,10,3.7999999999999998,SOUTHWESTERN PAKISTAN
2010,27.946999999999999,66.081999999999994,10,3.7999999999999998,PAKISTAN
2010,27.774999999999999,65.437399999999997,10,3.7999999999999998,PAKISTAN
2010,31.467199999999998,74.256699999999995,10,3.6000000000000001,INDIA-PAKISTAN BORDER REGION
2010,33.971200000000003,73.557699999999997,10,3.6000000000000001,PAKISTAN
2010,29.003699999999998,68.444800000000001,10,3.6000000000000001,PAKISTAN
2010,34.590499999999999,73.156300000000002,10,3.6000000000000001,PAKISTAN
2010,33.064300000000003,71.412400000000005,10,3.5,PAKISTAN
2010,31.469999999999999,74.980999999999995,10,3.5,INDIA-PAKISTAN BORDER REGION
2010,33.245600000000003,72.149100000000004,10,3.5,PAKISTAN
2010,26.871300000000002,62.690100000000001,10,3.5,SOUTHWESTERN PAKISTAN
2010,30.695900000000002,69.612799999999993,10,3.5,PAKISTAN
2010,34.25,73.382999999999996,10,3.2999999999999998,PAKISTAN
2010,33.360999999999997,75.355999999999995,10,3.2000000000000002,EASTERN KASHMIR
2010,28.816600000000001,66.510300000000001,8,4.0999999999999996,PAKISTAN
2010,27.2727,66.754199999999997,8,3.7999999999999998,PAKISTAN
2010,35.0306,72.041799999999995,0,3.7999999999999998,PAKISTAN
2010,25.855599999999999,62.866500000000002,0,3.7000000000000002,SOUTHWESTERN PAKISTAN
2010,27.1035,66.086100000000002,0,3.7000000000000002,PAKISTAN
2010,26.918800000000001,67.459500000000006,0,3.6000000000000001,PAKISTAN
2010,35.023000000000003,72.660799999999995,0,3.5,PAKISTAN
2010,30.268000000000001,69.585599999999999,0,3.5,PAKISTAN
2010,26.776599999999998,66.846800000000002,0,3.3999999999999999,PAKISTAN
2010,28.639399999999998,68.094099999999997,0,3.3999999999999999,PAKISTAN
2010,29.645199999999999,68.2684,0,3.2999999999999998,PAKISTAN
2010,34.960900000000002,72.803700000000006,0,3.2000000000000002,PAKISTAN
